CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
506,MVACT,MVACT-177,2,2
506,MVACT,MVACT-184,3,3
507,KPACT,KPACT-78,1,1
508,ARMS,ARMS-27,1,1
508,KEXACT,KEXACT-32,2,2
509,KPACT,KPACT-78,1,1
510,BNS,BNS-303,1,1
511,IPC,IPC-406,1,1
512,MVACT,MVACT-177,1,1
513,IPC,IPC-406,1,1
514,MVACT,MVACT-177,1,1
515,MVACT,MVACT-185,1,1
515,MVACT,MVACT-184,2,2
515,MVACT,MVACT-177,3,3
516,MVACT,MVACT-184,1,1
517,ITACT,ITACT-66C,1,1
518,MVACT,MVACT-184,1,1
518,MVACT,MVACT-177,2,2
518,MVACT,MVACT-185,3,3
519,MVACT,MVACT-134,1,1
519,MVACT,MVACT-184,2,2
519,MVACT,MVACT-185,3,3
520,BNS,BNS-316,1,1
521,BNS,BNS-318,1,1
521,BNS,BNS-309,2,2
522,IPC,IPC-506,1,1
523,IPC,IPC-406,1,1
523,IPC,IPC-392,2,2
524,MVACT,MVACT-185,1,1
525,IPC,IPC-447,1,1
525,IPC,IPC-380,2,2
526,IPC,IPC-323,1,1
527,IPC,IPC-395,1,1
528,NDPS,NDPS-21,1,1
529,IPC,IPC-420,1,1
529,IPC,IPC-323,2,2
530,MVACT,MVACT-185,1,1
531,MVACT,MVACT-134,1,1
531,MVACT,MVACT-185,2,2
531,MVACT,MVACT-184,3,3
532,MVACT,MVACT-184,1,1
533,IPC,IPC-447,1,1
533,IPC,IPC-380,2,2
534,IPC,IPC-406,1,1
535,ARMS,ARMS-27,1,1
536,ARMS,ARMS-30,1,1
536,ARMS,ARMS-27,2,2
537,KPACT,KPACT-78,1,1
537,BNS,BNS-351,2,2
538,BNS,BNS-305,1,1
539,POCSO,POCSO-12,1,1
539,JJACT,JJACT-82,2,2
540,BNS,BNS-305,1,1
540,BNS,BNS-316,2,2
541,MVACT,MVACT-177,1,1
542,MVACT,MVACT-177,1,1
543,ITACT,ITACT-66D,1,1
543,ITACT,ITACT-67,2,2
544,KPACT,KPACT-110,1,1
545,BNS,BNS-115,1,1
546,DOWRY,DOWRY-4,1,1
547,IPC,IPC-406,1,1
547,IPC,IPC-395,2,2
548,IPC,IPC-506,1,1
549,KPACT,KPACT-110,1,1
550,ITACT,ITACT-66,1,1
550,ITACT,ITACT-67,2,2
551,NDPS,NDPS-27,1,1
552,KPACT,KPACT-110,1,1
552,BNS,BNS-352,2,2
552,BNS,BNS-351,3,3
553,BNS,BNS-103,1,1
554,IPC,IPC-323,1,1
555,MVACT,MVACT-185,1,1
555,MVACT,MVACT-184,2,2
555,MVACT,MVACT-134,3,3
556,BNS,BNS-310,1,1
556,BNS,BNS-329,2,2
557,IPC,IPC-323,1,1
557,IPC,IPC-420,2,2
557,IPC,IPC-406,3,3
558,NDPS,NDPS-27,1,1
559,IPC,IPC-395,1,1
559,IPC,IPC-447,2,2
559,IPC,IPC-379,3,3
560,POCSO,POCSO-8,1,1
560,JJACT,JJACT-82,2,2
560,JJACT,JJACT-75,3,3
561,IPC,IPC-406,1,1
561,IPC,IPC-380,2,2
561,IPC,IPC-379,3,3
562,DOWRY,DOWRY-3,1,1
563,IPC,IPC-406,1,1
563,PCA,PCA-7,2,2
564,MVACT,MVACT-185,1,1
564,MVACT,MVACT-134,2,2
565,ITACT,ITACT-66C,1,1
565,ITACT,ITACT-67,2,2
565,ITACT,ITACT-66D,3,3
566,BNS,BNS-105,1,1
566,BNS,BNS-115,2,2
567,BNS,BNS-305,1,1
568,IPC,IPC-447,1,1
568,IPC,IPC-380,2,2
569,ARMS,ARMS-27,1,1
570,ITACT,ITACT-67,1,1
571,BNS,BNS-351,1,1
571,DOWRY,DOWRY-4,2,2
572,DOWRY,DOWRY-4,1,1
573,BNS,BNS-351,1,1
573,BNS,BNS-64,2,2
574,ARMS,ARMS-27,1,1
575,IPC,IPC-363,1,1
576,IPC,IPC-392,1,1
577,IPC,IPC-325,1,1
577,IPC,IPC-304,2,2
578,IPC,IPC-406,1,1
578,IPC,IPC-395,2,2
579,ITACT,ITACT-66C,1,1
579,ITACT,ITACT-67,2,2
580,IPC,IPC-379,1,1
581,MVACT,MVACT-177,1,1
582,NDPS,NDPS-20,1,1
583,IPC,IPC-379,1,1
583,IPC,IPC-447,2,2
584,IPC,IPC-506,1,1
584,DOWRY,DOWRY-4,2,2
584,IPC,IPC-354,3,3
585,MVACT,MVACT-134,1,1
585,MVACT,MVACT-185,2,2
585,MVACT,MVACT-177,3,3
586,MVACT,MVACT-184,1,1
586,MVACT,MVACT-185,2,2
587,ITACT,ITACT-66C,1,1
588,BNS,BNS-305,1,1
589,MVACT,MVACT-185,1,1
590,BNS,BNS-352,1,1
591,IPC,IPC-323,1,1
592,BNS,BNS-305,1,1
593,MVACT,MVACT-177,1,1
594,BNS,BNS-310,1,1
595,MVACT,MVACT-185,1,1
595,MVACT,MVACT-184,2,2
596,NDPS,NDPS-27,1,1
596,NDPS,NDPS-22,2,2
597,IPC,IPC-323,1,1
598,BNS,BNS-309,1,1
599,NDPS,NDPS-21,1,1
600,IPC,IPC-325,1,1
601,KPACT,KPACT-78,1,1
602,IPC,IPC-363,1,1
602,IPC,IPC-366,2,2
603,IPC,IPC-354,1,1
604,ITACT,ITACT-66D,1,1
604,ITACT,ITACT-67,2,2
605,ITACT,ITACT-66C,1,1
605,ITACT,ITACT-66D,2,2
606,MVACT,MVACT-184,1,1
606,MVACT,MVACT-185,2,2
607,ITACT,ITACT-66D,1,1
608,PCA,PCA-13,1,1
609,MVACT,MVACT-134,1,1
610,IPC,IPC-406,1,1
611,BNS,BNS-309,1,1
611,BNS,BNS-310,2,2
611,BNS,BNS-329,3,3
612,IPC,IPC-506,1,1
613,MVACT,MVACT-185,1,1
614,IPC,IPC-420,1,1
615,BNS,BNS-303,1,1
616,MVACT,MVACT-134,1,1
616,MVACT,MVACT-184,2,2
617,IPC,IPC-392,1,1
618,POCSO,POCSO-12,1,1
618,POCSO,POCSO-8,2,2
619,NDPS,NDPS-8,1,1
619,NDPS,NDPS-22,2,2
620,MVACT,MVACT-184,1,1
621,IPC,IPC-392,1,1
621,IPC,IPC-379,2,2
621,IPC,IPC-395,3,3
622,ITACT,ITACT-66D,1,1
623,IPC,IPC-392,1,1
624,BNS,BNS-303,1,1
624,BNS,BNS-329,2,2
624,BNS,BNS-318,3,3
625,BNS,BNS-85,1,1
626,IPC,IPC-498A,1,1
626,IPC,IPC-376,2,2
627,ITACT,ITACT-67,1,1
627,ITACT,ITACT-66D,2,2
628,IPC,IPC-392,1,1
629,MVACT,MVACT-185,1,1
630,MVACT,MVACT-184,1,1
630,MVACT,MVACT-177,2,2
631,DOWRY,DOWRY-3,1,1
632,IPC,IPC-392,1,1
633,BNS,BNS-310,1,1
634,BNS,BNS-351,1,1
634,DOWRY,DOWRY-4,2,2
634,BNS,BNS-74,3,3
635,PMLA,PMLA-4,1,1
635,PMLA,PMLA-3,2,2
636,BNS,BNS-115,1,1
637,IPC,IPC-354,1,1
638,IPC,IPC-380,1,1
639,UAPA,UAPA-16,1,1
640,MVACT,MVACT-185,1,1
640,MVACT,MVACT-177,2,2
641,IPC,IPC-406,1,1
642,IPC,IPC-379,1,1
642,IPC,IPC-380,2,2
642,IPC,IPC-406,3,3
643,MVACT,MVACT-184,1,1
644,IPC,IPC-325,1,1
644,IPC,IPC-363,2,2
645,IPC,IPC-307,1,1
645,IPC,IPC-366,2,2
645,IPC,IPC-363,3,3
646,BNS,BNS-74,1,1
647,NDPS,NDPS-29,1,1
648,BNS,BNS-115,1,1
649,BNS,BNS-318,1,1
649,PMLA,PMLA-4,2,2
650,NDPS,NDPS-27,1,1
651,ITACT,ITACT-66D,1,1
651,ITACT,ITACT-66C,2,2
652,IPC,IPC-392,1,1
653,DOWRY,DOWRY-3,1,1
653,IPC,IPC-506,2,2
654,IPC,IPC-380,1,1
655,IPC,IPC-420,1,1
656,IPC,IPC-406,1,1
657,MVACT,MVACT-184,1,1
657,MVACT,MVACT-134,2,2
658,IPC,IPC-420,1,1
658,IPC,IPC-392,2,2
659,BNS,BNS-310,1,1
660,PMLA,PMLA-4,1,1
661,IPC,IPC-304,1,1
662,PCA,PCA-13,1,1
662,PMLA,PMLA-4,2,2
663,PCA,PCA-7,1,1
664,MVACT,MVACT-134,1,1
665,MVACT,MVACT-177,1,1
666,JJACT,JJACT-75,1,1
667,MVACT,MVACT-177,1,1
668,IPC,IPC-304,1,1
668,IPC,IPC-325,2,2
668,IPC,IPC-366,3,3
669,MVACT,MVACT-134,1,1
669,MVACT,MVACT-177,2,2
670,BNS,BNS-117,1,1
670,BNS,BNS-137,2,2
671,NDPS,NDPS-20,1,1
671,NDPS,NDPS-29,2,2
672,BNS,BNS-318,1,1
673,MVACT,MVACT-185,1,1
673,MVACT,MVACT-177,2,2
674,IPC,IPC-302,1,1
675,BNS,BNS-318,1,1
676,MVACT,MVACT-185,1,1
676,MVACT,MVACT-134,2,2
676,MVACT,MVACT-177,3,3
677,BNS,BNS-318,1,1
678,MVACT,MVACT-134,1,1
678,MVACT,MVACT-177,2,2
679,BNS,BNS-74,1,1
679,BNS,BNS-64,2,2
679,DOWRY,DOWRY-4,3,3
680,BNS,BNS-305,1,1
680,BNS,BNS-309,2,2
680,BNS,BNS-318,3,3
681,MVACT,MVACT-184,1,1
681,MVACT,MVACT-185,2,2
682,BNS,BNS-316,1,1
683,MVACT,MVACT-134,1,1
683,MVACT,MVACT-184,2,2
684,ARMS,ARMS-25,1,1
685,KPACT,KPACT-110,1,1
686,PCA,PCA-7,1,1
686,BNS,BNS-318,2,2
687,MVACT,MVACT-134,1,1
688,DOWRY,DOWRY-3,1,1
688,BNS,BNS-351,2,2
689,KPACT,KPACT-110,1,1
689,IPC,IPC-504,2,2
690,IPC,IPC-447,1,1
691,KEXACT,KEXACT-34,1,1
692,BNS,BNS-316,1,1
692,BNS,BNS-309,2,2
693,BNS,BNS-310,1,1
693,BNS,BNS-303,2,2
693,BNS,BNS-305,3,3
694,BNS,BNS-316,1,1
695,KPACT,KPACT-110,1,1
696,BNS,BNS-310,1,1
697,MVACT,MVACT-185,1,1
698,NDPS,NDPS-20,1,1
699,ITACT,ITACT-66D,1,1
700,BNS,BNS-64,1,1
700,BNS,BNS-74,2,2
701,MVACT,MVACT-177,1,1
702,MVACT,MVACT-184,1,1
702,MVACT,MVACT-134,2,2
703,BNS,BNS-64,1,1
704,NDPS,NDPS-20,1,1
704,NDPS,NDPS-22,2,2
704,NDPS,NDPS-27,3,3
705,BNS,BNS-309,1,1
706,IPC,IPC-395,1,1
706,IPC,IPC-406,2,2
707,MVACT,MVACT-177,1,1
708,BNS,BNS-109,1,1
709,BNS,BNS-140,1,1
709,BNS,BNS-115,2,2
709,BNS,BNS-117,3,3
710,PMLA,PMLA-4,1,1
710,BNS,BNS-316,2,2
711,MVACT,MVACT-184,1,1
712,KPACT,KPACT-78,1,1
712,BNS,BNS-352,2,2
712,BNS,BNS-351,3,3
713,NDPS,NDPS-8,1,1
714,IPC,IPC-392,1,1
714,IPC,IPC-379,2,2
715,MVACT,MVACT-184,1,1
716,KEXACT,KEXACT-32,1,1
716,ARMS,ARMS-25,2,2
716,KPACT,KPACT-110,3,3
717,PCA,PCA-7,1,1
717,BNS,BNS-318,2,2
718,NDPS,NDPS-29,1,1
718,NDPS,NDPS-22,2,2
719,PMLA,PMLA-3,1,1
720,MVACT,MVACT-184,1,1
720,MVACT,MVACT-185,2,2
721,MVACT,MVACT-134,1,1
722,DOWRY,DOWRY-3,1,1
723,POCSO,POCSO-12,1,1
724,IPC,IPC-504,1,1
725,MVACT,MVACT-177,1,1
726,IPC,IPC-392,1,1
727,IPC,IPC-307,1,1
727,IPC,IPC-363,2,2
728,ARMS,ARMS-25,1,1
728,KPACT,KPACT-110,2,2
729,KPACT,KPACT-78,1,1
730,BNS,BNS-74,1,1
731,IPC,IPC-380,1,1
732,MVACT,MVACT-185,1,1
732,MVACT,MVACT-184,2,2
733,BNS,BNS-117,1,1
733,BNS,BNS-109,2,2
734,KPACT,KPACT-110,1,1
734,IPC,IPC-506,2,2
735,KPACT,KPACT-110,1,1
736,MVACT,MVACT-185,1,1
737,POCSO,POCSO-4,1,1
738,BNS,BNS-316,1,1
739,IPC,IPC-392,1,1
740,BNS,BNS-64,1,1
740,BNS,BNS-74,2,2
740,DOWRY,DOWRY-4,3,3
741,MVACT,MVACT-184,1,1
742,IPC,IPC-498A,1,1
742,IPC,IPC-506,2,2
743,MVACT,MVACT-185,1,1
744,IPC,IPC-366,1,1
745,ITACT,ITACT-66C,1,1
745,ITACT,ITACT-67,2,2
746,IPC,IPC-406,1,1
747,IPC,IPC-307,1,1
747,IPC,IPC-304,2,2
747,IPC,IPC-366,3,3
748,BNS,BNS-74,1,1
749,IPC,IPC-420,1,1
750,IPC,IPC-420,1,1
750,IPC,IPC-379,2,2
751,IPC,IPC-406,1,1
752,BNS,BNS-310,1,1
753,IPC,IPC-420,1,1
753,IPC,IPC-395,2,2
753,IPC,IPC-406,3,3
754,KPACT,KPACT-78,1,1
754,BNS,BNS-351,2,2
754,KPACT,KPACT-110,3,3
755,MVACT,MVACT-134,1,1
756,BNS,BNS-310,1,1
757,ITACT,ITACT-67,1,1
758,KPACT,KPACT-78,1,1
758,IPC,IPC-504,2,2
759,MVACT,MVACT-134,1,1
759,MVACT,MVACT-185,2,2
759,MVACT,MVACT-177,3,3
760,BNS,BNS-316,1,1
760,BNS,BNS-303,2,2
761,BNS,BNS-305,1,1
761,BNS,BNS-316,2,2
761,BNS,BNS-310,3,3
762,ARMS,ARMS-25,1,1
763,MVACT,MVACT-177,1,1
763,MVACT,MVACT-184,2,2
764,ITACT,ITACT-67,1,1
764,ITACT,ITACT-66,2,2
765,ITACT,ITACT-66C,1,1
765,ITACT,ITACT-67,2,2
765,ITACT,ITACT-66,3,3
766,NDPS,NDPS-29,1,1
767,MVACT,MVACT-185,1,1
767,MVACT,MVACT-184,2,2
768,IPC,IPC-406,1,1
768,IPC,IPC-392,2,2
769,MVACT,MVACT-184,1,1
769,MVACT,MVACT-134,2,2
769,MVACT,MVACT-177,3,3
770,IPC,IPC-498A,1,1
770,DOWRY,DOWRY-3,2,2
771,IPC,IPC-506,1,1
771,KPACT,KPACT-78,2,2
772,MVACT,MVACT-134,1,1
773,BNS,BNS-309,1,1
774,KEXACT,KEXACT-34,1,1
774,KEXACT,KEXACT-32,2,2
774,KPACT,KPACT-78,3,3
775,IPC,IPC-447,1,1
775,IPC,IPC-395,2,2
776,IPC,IPC-379,1,1
776,IPC,IPC-395,2,2
776,IPC,IPC-447,3,3
777,MVACT,MVACT-184,1,1
777,MVACT,MVACT-134,2,2
778,IPC,IPC-323,1,1
778,IPC,IPC-420,2,2
779,IPC,IPC-392,1,1
780,BNS,BNS-305,1,1
780,BNS,BNS-309,2,2
780,BNS,BNS-303,3,3
781,PMLA,PMLA-3,1,1
782,MVACT,MVACT-134,1,1
783,MVACT,MVACT-184,1,1
783,MVACT,MVACT-134,2,2
783,MVACT,MVACT-177,3,3
784,IPC,IPC-307,1,1
785,PMLA,PMLA-4,1,1
785,IPC,IPC-420,2,2
785,PCA,PCA-13,3,3
786,MVACT,MVACT-177,1,1
787,MVACT,MVACT-177,1,1
787,MVACT,MVACT-134,2,2
788,NDPS,NDPS-29,1,1
788,NDPS,NDPS-20,2,2
789,IPC,IPC-380,1,1
790,ARMS,ARMS-30,1,1
791,IPC,IPC-304,1,1
792,ITACT,ITACT-66D,1,1
793,IPC,IPC-406,1,1
793,IPC,IPC-447,2,2
793,IPC,IPC-392,3,3
794,NDPS,NDPS-8,1,1
795,JJACT,JJACT-75,1,1
795,POCSO,POCSO-6,2,2
795,POCSO,POCSO-8,3,3
796,IPC,IPC-447,1,1
796,IPC,IPC-395,2,2
796,IPC,IPC-380,3,3
797,BNS,BNS-352,1,1
798,DOWRY,DOWRY-3,1,1
799,BNS,BNS-310,1,1
800,IPC,IPC-406,1,1
801,MVACT,MVACT-177,1,1
801,MVACT,MVACT-134,2,2
801,MVACT,MVACT-185,3,3
802,DOWRY,DOWRY-3,1,1
803,MVACT,MVACT-184,1,1
804,BNS,BNS-309,1,1
804,BNS,BNS-303,2,2
804,BNS,BNS-310,3,3
805,BNS,BNS-351,1,1
806,MVACT,MVACT-134,1,1
807,IPC,IPC-506,1,1
807,IPC,IPC-504,2,2
808,IPC,IPC-395,1,1
809,IPC,IPC-506,1,1
810,IPC,IPC-504,1,1
810,KPACT,KPACT-110,2,2
811,BNS,BNS-303,1,1
811,BNS,BNS-318,2,2
812,IPC,IPC-354,1,1
812,IPC,IPC-506,2,2
813,MVACT,MVACT-177,1,1
814,PCA,PCA-7,1,1
815,DOWRY,DOWRY-3,1,1
816,KPACT,KPACT-78,1,1
817,IPC,IPC-376,1,1
818,IPC,IPC-392,1,1
819,KPACT,KPACT-78,1,1
820,PMLA,PMLA-4,1,1
820,PCA,PCA-7,2,2
821,KPACT,KPACT-110,1,1
821,KEXACT,KEXACT-32,2,2
821,KEXACT,KEXACT-34,3,3
822,MVACT,MVACT-177,1,1
823,BNS,BNS-316,1,1
824,KPACT,KPACT-78,1,1
825,NDPS,NDPS-8,1,1
825,NDPS,NDPS-20,2,2
826,UAPA,UAPA-16,1,1
826,UAPA,UAPA-18,2,2
826,UAPA,UAPA-13,3,3
827,KPACT,KPACT-78,1,1
827,BNS,BNS-351,2,2
828,UAPA,UAPA-16,1,1
829,DOWRY,DOWRY-4,1,1
829,BNS,BNS-64,2,2
830,NDPS,NDPS-27,1,1
831,IPC,IPC-307,1,1
832,BNS,BNS-316,1,1
832,BNS,BNS-310,2,2
833,KPACT,KPACT-110,1,1
834,IPC,IPC-304,1,1
835,BNS,BNS-318,1,1
835,BNS,BNS-316,2,2
835,BNS,BNS-309,3,3
836,MVACT,MVACT-134,1,1
836,MVACT,MVACT-184,2,2
837,BNS,BNS-305,1,1
838,MVACT,MVACT-177,1,1
839,IPC,IPC-302,1,1
839,IPC,IPC-366,2,2
839,IPC,IPC-307,3,3
840,ARMS,ARMS-30,1,1
841,IPC,IPC-379,1,1
842,KEXACT,KEXACT-32,1,1
842,ARMS,ARMS-25,2,2
843,BNS,BNS-117,1,1
843,BNS,BNS-103,2,2
843,BNS,BNS-137,3,3
844,BNS,BNS-305,1,1
844,BNS,BNS-318,2,2
845,BNS,BNS-117,1,1
846,PCA,PCA-7,1,1
847,ITACT,ITACT-66C,1,1
847,ITACT,ITACT-66D,2,2
848,MVACT,MVACT-184,1,1
849,IPC,IPC-325,1,1
849,IPC,IPC-323,2,2
849,IPC,IPC-304,3,3
850,MVACT,MVACT-134,1,1
850,MVACT,MVACT-184,2,2
851,MVACT,MVACT-184,1,1
851,MVACT,MVACT-177,2,2
851,MVACT,MVACT-134,3,3
852,BNS,BNS-316,1,1
853,PCA,PCA-13,1,1
854,BNS,BNS-140,1,1
854,BNS,BNS-137,2,2
855,BNS,BNS-310,1,1
855,BNS,BNS-303,2,2
855,BNS,BNS-305,3,3
856,ITACT,ITACT-66,1,1
857,DOWRY,DOWRY-4,1,1
857,IPC,IPC-506,2,2
858,POCSO,POCSO-12,1,1
859,PCA,PCA-13,1,1
859,BNS,BNS-316,2,2
860,DOWRY,DOWRY-3,1,1
861,IPC,IPC-366,1,1
861,IPC,IPC-302,2,2
862,ITACT,ITACT-66D,1,1
863,ITACT,ITACT-66D,1,1
864,IPC,IPC-363,1,1
865,MVACT,MVACT-177,1,1
865,MVACT,MVACT-185,2,2
865,MVACT,MVACT-184,3,3
866,ARMS,ARMS-30,1,1
866,KEXACT,KEXACT-34,2,2
867,PMLA,PMLA-3,1,1
867,IPC,IPC-406,2,2
868,MVACT,MVACT-177,1,1
869,BNS,BNS-318,1,1
870,IPC,IPC-392,1,1
871,MVACT,MVACT-134,1,1
872,NDPS,NDPS-29,1,1
873,ITACT,ITACT-67,1,1
874,BNS,BNS-109,1,1
875,KEXACT,KEXACT-32,1,1
875,KEXACT,KEXACT-34,2,2
876,MVACT,MVACT-177,1,1
877,KPACT,KPACT-110,1,1
878,MVACT,MVACT-177,1,1
878,MVACT,MVACT-184,2,2
879,MVACT,MVACT-134,1,1
880,DOWRY,DOWRY-3,1,1
880,DOWRY,DOWRY-4,2,2
880,IPC,IPC-506,3,3
881,IPC,IPC-406,1,1
881,IPC,IPC-420,2,2
882,MVACT,MVACT-184,1,1
882,MVACT,MVACT-134,2,2
883,IPC,IPC-307,1,1
883,IPC,IPC-304,2,2
884,BNS,BNS-316,1,1
885,ITACT,ITACT-66D,1,1
885,ITACT,ITACT-66,2,2
886,BNS,BNS-316,1,1
886,BNS,BNS-303,2,2
887,BNS,BNS-351,1,1
888,BNS,BNS-329,1,1
889,IPC,IPC-323,1,1
889,IPC,IPC-420,2,2
890,IPC,IPC-325,1,1
891,BNS,BNS-351,1,1
892,NDPS,NDPS-21,1,1
892,NDPS,NDPS-22,2,2
893,IPC,IPC-406,1,1
894,IPC,IPC-379,1,1
894,IPC,IPC-395,2,2
895,MVACT,MVACT-177,1,1
895,MVACT,MVACT-185,2,2
895,MVACT,MVACT-184,3,3
896,IPC,IPC-366,1,1
897,IPC,IPC-406,1,1
898,MVACT,MVACT-184,1,1
898,MVACT,MVACT-185,2,2
899,MVACT,MVACT-184,1,1
900,PCA,PCA-7,1,1
900,BNS,BNS-316,2,2
901,KPACT,KPACT-78,1,1
901,KEXACT,KEXACT-34,2,2
902,KEXACT,KEXACT-32,1,1
902,KPACT,KPACT-78,2,2
903,PCA,PCA-7,1,1
904,IPC,IPC-354,1,1
904,IPC,IPC-376,2,2
905,POCSO,POCSO-10,1,1
905,JJACT,JJACT-75,2,2
906,BNS,BNS-351,1,1
906,KPACT,KPACT-110,2,2
907,MVACT,MVACT-184,1,1
907,MVACT,MVACT-185,2,2
908,IPC,IPC-420,1,1
909,MVACT,MVACT-184,1,1
909,MVACT,MVACT-185,2,2
910,ITACT,ITACT-66,1,1
910,ITACT,ITACT-66D,2,2
911,MVACT,MVACT-177,1,1
912,KPACT,KPACT-78,1,1
912,BNS,BNS-351,2,2
913,IPC,IPC-392,1,1
914,ITACT,ITACT-66,1,1
915,MVACT,MVACT-177,1,1
916,MVACT,MVACT-184,1,1
917,PCA,PCA-13,1,1
917,BNS,BNS-318,2,2
917,PMLA,PMLA-4,3,3
918,BNS,BNS-318,1,1
919,DOWRY,DOWRY-3,1,1
919,IPC,IPC-506,2,2
920,MVACT,MVACT-185,1,1
921,MVACT,MVACT-177,1,1
921,MVACT,MVACT-184,2,2
922,BNS,BNS-329,1,1
923,ARMS,ARMS-25,1,1
924,DOWRY,DOWRY-3,1,1
925,BNS,BNS-351,1,1
925,BNS,BNS-352,2,2
926,IPC,IPC-395,1,1
926,IPC,IPC-392,2,2
927,MVACT,MVACT-185,1,1
927,MVACT,MVACT-134,2,2
928,BNS,BNS-351,1,1
928,KPACT,KPACT-110,2,2
929,IPC,IPC-395,1,1
930,BNS,BNS-309,1,1
931,ARMS,ARMS-27,1,1
932,IPC,IPC-392,1,1
932,IPC,IPC-379,2,2
933,BNS,BNS-309,1,1
933,BNS,BNS-310,2,2
934,IPC,IPC-376,1,1
935,ITACT,ITACT-66,1,1
936,NDPS,NDPS-22,1,1
936,NDPS,NDPS-27,2,2
937,IPC,IPC-323,1,1
938,BNS,BNS-318,1,1
939,MVACT,MVACT-184,1,1
939,MVACT,MVACT-177,2,2
940,IPC,IPC-420,1,1
941,MVACT,MVACT-177,1,1
942,MVACT,MVACT-134,1,1
942,MVACT,MVACT-185,2,2
943,IPC,IPC-395,1,1
944,IPC,IPC-498A,1,1
944,DOWRY,DOWRY-4,2,2
944,IPC,IPC-354,3,3
945,IPC,IPC-380,1,1
946,IPC,IPC-304,1,1
947,KPACT,KPACT-78,1,1
947,ARMS,ARMS-30,2,2
947,ARMS,ARMS-25,3,3
948,IPC,IPC-366,1,1
949,IPC,IPC-380,1,1
950,MVACT,MVACT-177,1,1
950,MVACT,MVACT-134,2,2
950,MVACT,MVACT-185,3,3
951,BNS,BNS-329,1,1
952,MVACT,MVACT-177,1,1
952,MVACT,MVACT-134,2,2
953,IPC,IPC-420,1,1
953,IPC,IPC-392,2,2
953,IPC,IPC-379,3,3
954,MVACT,MVACT-184,1,1
955,BNS,BNS-352,1,1
956,ITACT,ITACT-66D,1,1
956,ITACT,ITACT-66C,2,2
957,POCSO,POCSO-8,1,1
957,POCSO,POCSO-10,2,2
958,MVACT,MVACT-184,1,1
959,ITACT,ITACT-66D,1,1
960,NDPS,NDPS-20,1,1
960,NDPS,NDPS-22,2,2
960,NDPS,NDPS-29,3,3
961,MVACT,MVACT-185,1,1
961,MVACT,MVACT-177,2,2
962,ITACT,ITACT-66C,1,1
963,BNS,BNS-318,1,1
964,BNS,BNS-316,1,1
964,BNS,BNS-318,2,2
965,MVACT,MVACT-184,1,1
966,MVACT,MVACT-177,1,1
967,MVACT,MVACT-185,1,1
967,MVACT,MVACT-134,2,2
968,MVACT,MVACT-177,1,1
969,BNS,BNS-305,1,1
970,DOWRY,DOWRY-3,1,1
970,BNS,BNS-85,2,2
970,DOWRY,DOWRY-4,3,3
971,BNS,BNS-303,1,1
971,BNS,BNS-316,2,2
971,BNS,BNS-329,3,3
972,IPC,IPC-420,1,1
972,IPC,IPC-447,2,2
973,IPC,IPC-354,1,1
974,BNS,BNS-316,1,1
975,BNS,BNS-64,1,1
975,BNS,BNS-85,2,2
975,DOWRY,DOWRY-3,3,3
976,KEXACT,KEXACT-34,1,1
977,IPC,IPC-363,1,1
978,BNS,BNS-305,1,1
978,BNS,BNS-303,2,2
979,BNS,BNS-305,1,1
980,DOWRY,DOWRY-4,1,1
980,DOWRY,DOWRY-3,2,2
980,IPC,IPC-354,3,3
981,KPACT,KPACT-110,1,1
982,MVACT,MVACT-177,1,1
983,BNS,BNS-318,1,1
983,BNS,BNS-316,2,2
984,IPC,IPC-506,1,1
985,IPC,IPC-420,1,1
986,IPC,IPC-325,1,1
987,KPACT,KPACT-78,1,1
987,BNS,BNS-351,2,2
987,KPACT,KPACT-110,3,3
988,ITACT,ITACT-66C,1,1
989,IPC,IPC-380,1,1
989,IPC,IPC-406,2,2
990,BNS,BNS-318,1,1
990,PCA,PCA-13,2,2
990,BNS,BNS-316,3,3
991,IPC,IPC-366,1,1
991,IPC,IPC-325,2,2
992,ITACT,ITACT-66D,1,1
992,ITACT,ITACT-66,2,2
992,ITACT,ITACT-67,3,3
993,POCSO,POCSO-6,1,1
993,POCSO,POCSO-4,2,2
994,MVACT,MVACT-177,1,1
995,IPC,IPC-379,1,1
995,IPC,IPC-395,2,2
995,IPC,IPC-447,3,3
996,BNS,BNS-305,1,1
997,DOWRY,DOWRY-3,1,1
997,DOWRY,DOWRY-4,2,2
998,PMLA,PMLA-4,1,1
998,BNS,BNS-316,2,2
999,KPACT,KPACT-78,1,1
1000,IPC,IPC-380,1,1
1000,IPC,IPC-395,2,2
1000,IPC,IPC-447,3,3
1001,BNS,BNS-309,1,1
1002,IPC,IPC-395,1,1
1003,NDPS,NDPS-20,1,1
1004,IPC,IPC-504,1,1
1005,PCA,PCA-7,1,1
1006,MVACT,MVACT-177,1,1
1007,IPC,IPC-304,1,1
1008,IPC,IPC-506,1,1
1008,IPC,IPC-376,2,2
1008,DOWRY,DOWRY-3,3,3
1009,MVACT,MVACT-177,1,1
1010,BNS,BNS-305,1,1
1011,IPC,IPC-392,1,1
1011,IPC,IPC-380,2,2
1012,DOWRY,DOWRY-4,1,1
1013,IPC,IPC-406,1,1
1013,IPC,IPC-447,2,2
1014,IPC,IPC-406,1,1
1014,IPC,IPC-379,2,2
1015,MVACT,MVACT-185,1,1
